bids_name	rating	site	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-093_T1w	0	SHIP	0.493485543062646	2.74273950211234	0.578959359337699	23167.7195489408	3.52759	3.42571	3.74249	3.41457	0.25818321244679	0.342420460179923	0.399396327373286	0.378148227930068	0.0658629164099693	0.0	0.00396575220203392	15.4776482681617	10.2940153059873	10.8843405674272	176	256	176	2.84407639731662	13.1971943238644	11.7000788465128	19.0589658183575	23.9867316522093	68.7919787495236	60.2581753285159	87.9958155838147	1	1	1	6.79693246113249	7.44555584463721	6.89130164188924	5.02195110172033	1516454	0	23.9411253780126	8.33336558166083	10.729161826398	74.8770050036157	285.674352088022	272.606666408479	67363	158.649436376988	468.807031495123	95.8499719778086	0.155522796832733	57.3167317851317	780.056060490504	781.813557364046	12650	678.247660115361	875.177629418671	59.2385499407237	0.466135248785216	50.3862772882367	1005.21065814176	1000.06313040107	190025	928.366092659533	1099.52302989363	52.4719183889566	0.171150027170078	0.3979917921922	0.496810914902555	0.526173225206062
sub-105_T1w	0	SHIP	0.53443600272209	2.61182431345765	0.602694609379156	17653.5511111111	3.74235666666666	3.56583	3.98094	3.6803	0.289791538323077	0.312911045131691	0.397297416545231	0.448706656694412	0.101683121919631	0.0	0.0032497024860059	13.7762255172691	10.5091371608989	10.5218814326054	176	256	176	3.13973151123375	12.1153564164682	10.794136305266	17.127320988096	23.3236132104716	63.2906116194999	56.1780316260097	81.9198700480578	1	1	1	8.24472782303372	7.99804448675968	7.95677751151729	5.39459902793169	1337239	0	26.7825975269079	10.2954556595994	1.09197798929228	77.3457949190172	292.095255676587	284.739629868418	97560	153.650873489677	456.636941246688	90.6887004639434	-0.00441380278252712	64.6194947209672	771.773646607103	772.66524547711	8014	667.373778979294	875.767139428295	63.7717133693025	0.528479841893417	56.9272578175248	1005.54691343503	1000.09519390761	182725	920.134543139487	1109.28822482004	58.3916456044724	0.157584314693723	0.367736345048347	0.473940199353295	0.521615359152598
sub-122_T1w	1	SHIP	0.421303450377947	3.27436444091745	0.5874427687851	28791.9194214876	3.78523666666666	3.61072	4.04478	3.70021	0.204625514216867	0.384047730117418	0.411326755665713	0.281332433223724	0.0462035104632377	0.0	0.00455482888172889	16.5583532735303	8.67910039778101	9.69940652268085	176	256	176	2.47631923864032	13.7615952165586	12.9228601619757	22.5306660307282	33.3764046853617	91.3414483125338	81.3290020497067	119.269153151224	1	1	1	16.117379674124	5.49341642479494	5.11735829054387	3.70525307208299	1588806	0	16.9126874096691	6.86912707589278	1.37645730733472	101.05228116901	296.067413102808	279.866131234914	45252	141.473434938956	515.193028868269	113.015735024831	-0.0820443542645716	56.1303113727032	765.295626825285	765.911667287349	26776	673.788318729028	856.122627163305	55.6546935799654	0.516127538397371	42.5296755467995	1002.5691835854	1000.08963765762	258256	934.590325286611	1079.21471939049	44.3878445517237	0.183360220499554	0.458193693943093	0.530911090277779	0.5830328368609
sub-123_T1w	0	SHIP	0.484048102867546	2.8226126625572	0.573175909549496	19412.5053480953	3.88848999999999	3.74025	4.06634	3.85888	0.259099396176708	0.344985142013283	0.395915461810008	0.466817513108253	0.0994484603404999	3.52057246520039e-06	0.00296043557622089	14.9931615390923	9.73394652958747	10.2052519343469	176	256	176	3.25785053080139	12.7353010844957	10.9680339420325	16.9109502108004	25.2858467651545	66.3675103104543	59.6496976735907	87.2957359451633	1	1	1	8.61880683825353	7.50556258384405	8.33568169157561	5.06242503225803	1784390	0	34.5134247131645	12.401727338801	1.31777984209285	77.591288873523	295.025050273213	289.687010798603	92397	159.904219870269	449.392838336527	88.9191939391401	-0.0253586334070941	60.4248501260148	759.761514759579	760.33861371316	14808	661.445166875235	857.155782176367	59.7012143644902	0.74847476501324	55.6324469897089	1005.976287542	1000.10258846729	179931	919.890516165643	1112.89547052048	59.1391847807953	0.1631924865383	0.398450893132292	0.470790042555015	0.493868450390189
sub-127_T1w	0	SHIP	0.391994419826201	3.5193756625607	0.502137253567252	57313.2150031887	3.60956333333333	3.41027	3.82216	3.59626	0.181394895871404	0.405508695877808	0.413096408250787	0.239554464817047	0.0296548426151275	0.0	0.00572320890885147	21.2103514282247	9.68795378983361	11.178506492026	176	256	176	1.69035976369117	14.1180860842608	13.7147471753189	25.3357956780048	53.2490633455818	131.396690449253	118.921887287143	172.119908066595	1	1	1	14.0291416285236	3.80647246625426	4.04917657245075	2.5674266628921	2411520	0	14.8707385919988	6.15750969285732	17.021456714325	106.166662746913	341.476446569045	309.387622911483	23362	141.211008465662	580.866301443055	183.026718859759	0.0328583086889495	54.6096891445785	763.16334402866	763.440841253846	24624	674.881144426949	850.983735441975	54.0742799394843	0.418046726653511	38.1401003549437	1002.08967694451	1000.05081529542	214058	941.000002048909	1069.93057664483	39.4717613004223	0.156554016223931	0.458293493704129	0.517320703495648	0.640024077568816
sub-142_T1w	0	SHIP	0.512365278723102	2.73734843790034	0.58447655472284	19410.8931368388	3.47274	3.4586	3.60278	3.35684	0.276574798463628	0.319772164781774	0.403653036754596	0.466277584433555	0.105755968391895	0.0	0.00561672782942356	13.7827155535992	9.8521872087087	9.74156087268977	176	256	176	3.18878562194889	12.9755239100251	11.1282259684814	17.2203683734701	25.4564141333019	67.8941571560157	60.4529643299131	88.0083217004217	1	1	1	5.52003794511136	7.44498662046646	6.30523639980866	5.02156716585159	1771634	0	22.8223789781332	8.02470591029015	14.1767655136477	74.211244838624	300.250948597545	289.287334099411	86981	176.688347265124	466.329766228795	90.7196987998754	0.222340679813799	58.8440288656099	770.477325714614	771.550919219851	9425	670.256896415352	867.083015596866	59.458869822956	0.120161022991804	58.2713375871124	1005.44048427472	1000.12879386544	171957	919.365255281329	1107.67402400076	58.07807731476	0.15890202769312	0.370681480837345	0.468136353193341	0.503394306637935
sub-153_T1w	0	SHIP	0.421413866063602	3.32704861305841	0.524967669235681	27239.8892532082	3.67785666666666	3.59406	3.97428	3.46523	0.242048924467702	0.36497264068979	0.392978434842506	0.290692567825317	0.0358816564083099	0.0	0.00476709904442946	16.909893540572	10.4640485402176	11.8502765124415	176	256	176	3.02114977610112	13.3895361315973	12.9376925868092	22.4023918527291	32.763470497247	90.2331777747217	80.62579073311	118.880723927361	1	1	1	9.4646682200381	5.51136714005206	4.63079245061887	3.7173606455326	1851033	0	16.93797390908	6.346788066944	6.36663802744121	74.136777335539	286.385565312949	275.624304637312	57065	160.595975629985	462.001975066959	91.2307929265669	-0.123322719937929	58.3138200624863	758.745992236791	759.091039560735	12367	665.836251173168	850.717983730137	56.6905635337046	0.430891562262421	43.246453445731	1002.78566013742	1000.0899285078	189655	934.586436487734	1080.2829908207	44.6419872697377	0.168626076508754	0.413557695404744	0.495389022634507	0.551942555288038
sub-158_T1w	0	SHIP	0.414465182028477	3.38903801730748	0.495138323684339	36161.4107100591	3.60751666666666	3.55607	3.78642	3.48006	0.224335425595541	0.3631795604806	0.412485013923857	0.312757670879364	0.0449064075946807	0.0	0.00467029426206314	18.5494629614346	10.7530805903135	11.5024166164731	176	256	176	2.68623956353282	14.6417250543378	13.5933811751412	23.4521789075528	37.0085963738195	98.2221440764014	87.6108706539099	127.601871511508	1	1	1	9.58921183039475	5.13451654220555	4.29012206634105	3.46317877992987	2542909	0	15.7989643514156	5.80926186653009	5.21047948247195	83.5950213896276	305.808180439219	290.048378147184	42747	157.606117930263	512.427387787029	107.974355470037	-0.0962143722267576	54.1882448297231	769.875675756096	769.79881376028	15077	684.118053466081	855.92606652528	52.5739475074253	0.420192235279207	41.2458684216843	1002.6994954903	1000.05727065727	197767	937.433839496225	1076.56203825026	42.6422954653286	0.16024625744689	0.425776189629613	0.502879474302126	0.597842643730273
sub-178_T1w	0	SHIP	0.52569806628498	2.58661152173744	0.633249483712801	14116.5733607052	3.50394999999999	3.40169	3.71275	3.39741	0.239336391233558	0.336572858835178	0.424090749931263	0.51436623930931	0.116444519162178	0.0	0.0027119158120469	13.8851064695558	8.61114943654198	8.56981609797873	176	256	176	2.82472463137405	11.8441989198155	10.3768267100572	16.461556578982	19.6383884492673	53.9579515558753	47.9637522968873	70.2949168855193	1	1	1	9.49459536659608	9.32083639245046	9.95299106576061	6.28680860996246	1278031	0	37.2150164842605	13.5295068781204	4.92472721186416	81.6108864591855	291.281373693628	279.401672303676	65720	150.377571463584	475.270085033774	98.9121358927766	0.0835028069867092	64.013790166542	766.19270692101	767.677141010761	12730	655.4901252985	871.633495795726	64.8120648202452	0.666180485269408	58.1748754149494	1005.49523097485	1000.10840415954	219069	915.597798764705	1113.37935239076	60.7540433205771	0.170785283859501	0.392872643585003	0.474519945256971	0.459228535877229
sub-183_T1w	0	SHIP	0.478594400359703	2.88902611170857	0.537728427119485	37540.6506315506	3.57579999999999	3.49254	3.8096	3.42526	0.207812922903711	0.359227822421596	0.432959254674691	0.251885116100311	0.0403098627924919	0.0	0.00496809180531839	19.2681648187742	10.5844927485004	10.7328650463361	176	256	176	2.29016818869549	14.2086996560066	12.5778714932706	21.2347466351098	42.8403130052312	118.527246494469	103.898992084959	150.329416755177	1	1	1	12.7987441557138	4.35839362398993	5.15013218121777	2.93969182670116	1873260	0	21.0826383531093	8.07805648632379	7.72062398256354	97.865747738683	310.3135304772	285.001637905836	34828	153.637499959021	538.33923157528	124.443937228794	0.0278828631842529	55.3383917712661	787.188546087105	788.520368263125	14397	693.042740994691	876.95461269021	55.4936765497475	0.439396059619218	45.9172176749646	1003.94674007673	1000.0890982151	225541	933.60455276072	1086.97332331538	47.0967183319125	0.181105107857915	0.44245105893693	0.526063005298227	0.570944227835226
sub-189_T1w	0	SHIP	0.416672694381456	3.32802120245645	0.54746095976881	33290.3823251417	3.68347666666666	3.56207	3.9083	3.58006	0.230426648791237	0.3838206611579	0.385752690050862	0.337276935577392	0.0496053099632263	0.0	0.00374233793290921	17.1262882668618	9.71866660503143	11.3323856205844	176	256	176	3.05274559567541	14.6670445859373	13.0204170960333	21.3414611064871	37.0016888589259	102.133156361575	90.8600071267368	133.445176159709	1	1	1	12.265232845794	4.90965696941287	4.9498680979381	3.31151330284774	1980698	0	19.3556669019162	7.25204300288152	3.47996933299574	72.6172519196881	287.778131105305	277.294315483421	51877	162.905917983502	461.101273243501	90.833524827652	0.00164405725545879	52.5599711221642	765.819465044923	765.395973935723	21006	680.714931239839	851.527408116962	52.1835023222303	0.567561399691715	45.2145153462209	1003.01403964146	1000.05134681425	184657	931.710953675955	1084.14838231913	46.8594270073011	0.16508021336611	0.446454825970434	0.505108104726886	0.645967367513431
sub-203_T1w	0	SHIP	0.503746964781992	2.74021650329561	0.558849877765397	24499.7029478458	3.86355333333333	3.71499	4.07527	3.8004	0.244355232007818	0.337895497502331	0.41774927048985	0.377670317888259	0.0673127114772796	0.0	0.00309960575643373	17.2001269703903	10.941066661046	10.785524104488	176	256	176	3.1209007243547	13.2976149309764	11.7894627398324	18.9498725641661	26.917170066047	74.4144314729964	65.4979904343199	95.1623697639161	1	1	1	9.23677993898044	6.88514954515978	6.50472080502174	4.64396279677748	1885232	0	25.6317946612834	9.38552268106101	1.60607416823276	78.0316948451441	290.510593609733	282.885733775794	71811	158.938726726919	455.000354949384	90.6417054239436	-0.0521006319544894	59.4044297966111	781.110031405952	782.05773486197	14826	682.66253112629	876.520978108048	58.8098966574615	0.821862467532863	50.437723412217	1004.88565561906	1000.10798804089	195147	927.460570026189	1097.91920446604	52.7763668174227	0.1599382898016	0.401499820439162	0.481599720103283	0.481139591271215
sub-210_T1w	0	SHIP	0.492617029930179	2.82504108520244	0.523814818445111	23179.5226095266	3.38447	3.35174	3.54383	3.25784	0.214826258395476	0.356947718138459	0.428226023466064	0.392956599593162	0.0802854821085929	0.0	0.00432549984348112	20.0908057387256	10.9065516525971	10.999887656228	176	256	176	2.48617206891408	15.0965568871043	11.8027674490882	17.8255733912464	26.9415602857288	71.0501007165263	62.9134770712248	90.7487702114192	1	1	1	9.02191348977757	7.21976008857617	6.11002661387877	4.86965417861938	2117868	0	21.4191555976867	8.21136552495695	15.4159096667847	85.0628876601418	315.801868031685	296.902449131011	36281	170.291440486907	523.982112407684	119.419874878337	0.230171698554317	50.9183079931161	781.848603325738	782.989132404327	14081	695.628268718719	864.528379440307	51.8635696025722	0.269378712526225	56.0209955745158	1005.50810570361	1000.07318973541	162532	923.440210819244	1105.52134037017	56.1031104715739	0.171937766054516	0.421145314085951	0.483941769582531	0.472854471955724
sub-217_T1w	0	SHIP	0.420948757121655	3.30050856787856	0.551343514225203	34924.0219910678	3.7689	3.55343	4.03021	3.72306	0.225738849656244	0.372001274913289	0.402259875430466	0.327908247709274	0.0533369004726409	0.0	0.00441906935637485	17.0040823475228	9.55630969255223	10.50785544269	176	256	176	3.17582748191201	13.4316666167245	12.5474552035074	21.0348715118857	34.0249745820877	98.7421078044313	87.8026762496508	130.640946362433	1	1	1	9.75879497954223	5.01504698653315	4.84959111930889	3.38259778916835	1976387	0	18.6303078234195	6.82839247586438	14.7250655702604	57.8273494831784	269.130798073379	260.460029765963	68506	163.46403816156	415.864378195256	82.012681809979	0.0341389470761979	56.8822060126394	755.441236281823	755.867495972663	18324	664.003946013748	847.351154179871	56.2734984564017	0.431989727939676	45.9069685690342	1003.67526621153	1000.05202637612	199726	932.03579083085	1086.88070962578	47.5424593037315	0.149462634997163	0.419223436109007	0.484842127961746	0.632095818910806
sub-227_T1w	0	SHIP	0.40799671018464	3.39394760635588	0.531720784422062	32425.1211465657	3.59727666666666	3.41974	3.85658	3.51551	0.208735613815837	0.387712353293577	0.403552032890584	0.342823147773742	0.0605040237307548	0.0	0.00398423372122425	18.9626037044182	9.83518003262972	11.2370066303378	176	256	176	2.64765015315642	13.6515037322921	12.4059732408256	20.9187658370283	31.4683670300013	88.0083217004217	78.87257043405	117.141022571726	1	1	1	15.3863375080821	5.59305014578098	5.06762119777967	3.77245499566197	2030406	0	18.3532929550856	7.46399722919374	2.53894900152426	77.5036948772507	284.405560350572	268.652687905356	37841	146.946104116737	484.431125633418	101.467007567035	0.00736321895076308	55.5309978759683	751.563563936295	751.347286636009	14817	661.011959549412	839.993991010263	55.0358368360405	0.534090847723578	45.9429119117723	1004.0639378745	1000.05985527858	182432	932.814347974956	1088.29338601045	47.8066976873623	0.176360339938245	0.437484506168239	0.504773762123767	0.560266352119981
sub-238_T1w	0	SHIP	0.475765312314339	2.91614995404282	0.54913865632057	39924.6731779038	3.57387	3.43086	3.77068	3.52007	0.196844434005097	0.373735625531868	0.429419940463033	0.290227830410003	0.0489294707775115	0.0	0.00666005243767541	18.056280731584	9.04639416882288	9.54600201021697	176	256	176	2.41782636511618	13.3236917594253	11.9433041244843	20.0883942489114	37.7326473399166	107.867730904212	94.885122569691	139.054989464944	1	1	1	9.01302866442176	4.71181550131543	4.87761083780393	3.17807126045227	2003528	0	18.7953120637685	6.89998869503732	12.7224573640349	75.2418037866307	293.746556119186	271.377491224557	40580	161.236217670422	507.547911766916	112.238890014927	-0.0399280859037185	58.4559610631945	774.065021304966	775.796989094466	14141	675.81188779883	867.116880469024	58.2248202561731	0.522081881469799	48.2592978298791	1004.60980852964	1000.09929977357	216516	931.274194039404	1092.80959732458	49.7848149459547	0.172160654523932	0.429840057936416	0.486525103577762	0.650516795865633
sub-243_T1w	0	SHIP	0.482022501882981	2.91229635148494	0.526573703730861	17420.5034866891	3.54959333333333	3.44342	3.83219	3.37317	0.283297646272222	0.327232660138964	0.389469693588812	0.456839144229888	0.0952023983001709	0.0	0.0033962523118435	17.7141237982796	12.7883843178535	13.0625176876387	176	256	176	3.64816274590075	13.9122492263714	11.6608672557028	17.4221897948364	24.4418295191231	62.1732087005319	55.8986735286076	81.0809823661677	1	1	1	18.6552127440306	8.08062467421923	6.74565060047521	5.45029851794242	2236958	0	25.0639578104019	8.92104880052371	1.88557712150927	67.2835687159479	310.254854944086	301.471954077482	67888	193.702497021853	466.313822756707	82.6360430453488	0.0330941649449822	55.5749084737119	766.008062469614	766.860709160566	9797	674.235295844078	855.415083175897	55.1184469281207	0.340044559049231	56.8392238989298	1004.69015947985	1000.07416275143	123633	919.283683359623	1105.52075448632	57.4020906666999	0.160109075225512	0.388925971850026	0.470269590962888	0.444871435404331
